# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 257         4.603       52.506      8.50        Wijk aan Zee
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# FX        : Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak / Maximum wind gust (in 0.1 m/s) during the hourly division
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# T10N      : Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur / Minimum temperature (in 0.1 degrees Celsius) at 0.1 m in the preceding 6-hour period
# TD        : Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Dew point temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# SQ        : Duur van de zonneschijn (in 0.1 uren) per uurvak; berekend uit globale straling  (-1 for <0.05 uur) / Sunshine duration (in 0.1 hour) during the hourly division; calculated from global radiation (-1 for <0.05 hour)
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# DR        : Duur van de neerslag (in 0.1 uur) per uurvak / Precipitation duration (in 0.1 hour) during the hourly division
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# P         : Luchtdruk (in 0.1 hPa) herleid naar zeeniveau; tijdens de waarneming / Air pressure (in 0.1 hPa) reduced to mean sea level; at the time of observation
# VV        : Horizontaal zicht tijdens de waarneming (0=minder dan 100m; 1=100-200m; 2=200-300m;...; 49=4900-5000m; 50=5-6km; 56=6-7km; 57=7-8km; ...; 79=29-30km; 80=30-35km; 81=35-40km;...; 89=meer dan 70km) / Horizontal visibility at the time of observation (0=less than 100m; 1=100-200m; 2=200-300m;...; 49=4900-5000m; 50=5-6km; 56=6-7km; 57=7-8km; ...; 79=29-30km; 80=30-35km; 81=35-40km;...; 89=more than 70km)
# N         : Bewolking (bedekkingsgraad van de bovenlucht in achtsten); tijdens de waarneming (9=bovenlucht onzichtbaar) / Cloud cover (in octants); at the time of observation (9=sky invisible)
# U         : Relatieve vochtigheid (in procenten) op 1.50 m hoogte tijdens de waarneming / Relative atmospheric humidity (in percents) at 1.50 m at the time of observation
# WW        : Weercode (00-99); visueel(WW) of automatisch(WaWa) waargenomen; voor het actuele weer of het weer in het afgelopen uur. Zie http://bibliotheek.knmi.nl/scholierenpdf/weercodes_Nederland / Present weather code (00-99); description for the hourly division.
# IX        : Weercode indicator voor de wijze van waarnemen op een bemand of automatisch station (1=bemand gebruikmakend van code uit visuele waarnemingen; 2;3=bemand en weggelaten (geen belangrijk weersverschijnsel; geen gegevens); 4=automatisch en opgenomen (gebruikmakend van code uit visuele waarnemingen); 5;6=automatisch en weggelaten (geen belangrijk weersverschijnsel; geen gegevens); 7=automatisch gebruikmakend van code uit automatische waarnemingen) / Indicator present weather code (1=manned and recorded (using code from visual observations); 2;3=manned and omitted (no significant weather phenomenon to report; not available); 4=automatically recorded (using code from visual observations); 5;6=automatically omitted (no significant weather phenomenon to report; not available); 7=automatically set (using code from automated observations)
# M         : Mist 0=niet voorgekomen; 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Fog 0=no occurrence; 1=occurred during the preceding hour and/or at the time of observation
# R         : Regen 0=niet voorgekomen; 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Rainfall 0=no occurrence; 1=occurred during the preceding hour and/or at the time of observation
# S         : Sneeuw 0=niet voorgekomen; 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Snow 0=no occurrence; 1=occurred during the preceding hour and/or at the time of observation
# O         : Onweer 0=niet voorgekomen; 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Thunder  0=no occurrence; 1=occurred during the preceding hour and/or at the time of observation
# Y         : IJsvorming 0=niet voorgekomen; 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Ice formation 0=no occurrence; 1=occurred during the preceding hour and/or at the time of observation
# STN,YYYYMMDD,HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
  257,20200102,   17,     ,     ,     ,     ,   62,     ,   44,    0,    0,    0,    0,     ,     ,     ,   88,     ,    6,     ,     ,     ,     ,     
  257,20200102,   18,     ,     ,     ,     ,   64,   45,   44,    0,    0,    0,    0,     ,     ,     ,   86,     ,    6,     ,     ,     ,     ,     
  257,20200102,   19,     ,     ,     ,     ,   67,     ,   48,    0,    0,    0,    0,     ,     ,     ,   87,     ,    6,     ,     ,     ,     ,     
  257,20200102,   20,     ,     ,     ,     ,   69,     ,   46,    0,    0,    0,    0,     ,     ,     ,   85,     ,    6,     ,     ,     ,     ,     
  257,20200102,   21,     ,     ,     ,     ,   73,     ,   50,    0,    0,    0,    0,     ,     ,     ,   85,     ,    6,     ,     ,     ,     ,     
  257,20200102,   22,     ,     ,     ,     ,   77,     ,   52,    0,    0,    0,    0,     ,     ,     ,   84,     ,    6,     ,     ,     ,     ,     
  257,20200102,   23,     ,     ,     ,     ,   84,     ,   57,    0,    0,    0,    0,     ,     ,     ,   82,     ,    6,     ,     ,     ,     ,     
  257,20200102,   24,     ,     ,     ,     ,   86,   60,   57,    0,    0,    0,    0,     ,     ,     ,   82,     ,    6,     ,     ,     ,     ,     
  257,20200103,    1,     ,     ,     ,     ,   86,     ,   60,    0,    0,    0,    0,     ,     ,     ,   83,     ,    6,     ,     ,     ,     ,     
  257,20200103,    2,     ,     ,     ,     ,   87,     ,   61,    0,    0,    0,    0,     ,     ,     ,   83,     ,    6,     ,     ,     ,     ,     
  257,20200103,    3,     ,     ,     ,     ,   86,     ,   64,    0,    0,    0,    0,     ,     ,     ,   86,     ,    6,     ,     ,     ,     ,     
  257,20200103,    4,     ,     ,     ,     ,   87,     ,   64,    0,    0,    0,    0,     ,     ,     ,   85,     ,    6,     ,     ,     ,     ,     
  257,20200103,    5,     ,     ,     ,     ,   85,     ,   68,    0,    0,    0,    0,     ,     ,     ,   89,     ,    6,     ,     ,     ,     ,     
  257,20200103,    6,     ,     ,     ,     ,   88,   82,   65,    0,    0,    0,    0,     ,     ,     ,   85,     ,    6,     ,     ,     ,     ,     
  257,20200103,    7,     ,     ,     ,     ,   89,     ,   67,    0,    0,    2,    1,     ,     ,     ,   86,     ,    6,     ,     ,     ,     ,     
  257,20200103,    8,     ,     ,     ,     ,   87,     ,   73,    0,    0,    3,    2,     ,     ,     ,   91,     ,    6,     ,     ,     ,     ,     
  257,20200103,    9,     ,     ,     ,     ,   89,     ,   77,    0,    3,    6,    4,     ,     ,     ,   92,     ,    6,     ,     ,     ,     ,     
  257,20200103,   10,     ,     ,     ,     ,   88,     ,   78,    0,    8,    0,    0,     ,     ,     ,   93,     ,    6,     ,     ,     ,     ,     
  257,20200103,   11,     ,     ,     ,     ,   86,     ,   83,    0,    9,    5,    2,     ,     ,     ,   97,     ,    6,     ,     ,     ,     ,     
  257,20200103,   12,     ,     ,     ,     ,   89,   83,   85,    0,   17,    9,    8,     ,     ,     ,   97,     ,    6,     ,     ,     ,     ,     
  257,20200103,   13,     ,     ,     ,     ,   84,     ,   79,    0,   17,   10,    8,     ,     ,     ,   96,     ,    6,     ,     ,     ,     ,     
  257,20200103,   14,     ,     ,     ,     ,   68,     ,   61,    0,   13,    8,    3,     ,     ,     ,   95,     ,    6,     ,     ,     ,     ,     
  257,20200103,   15,     ,     ,     ,     ,   72,     ,   59,    0,   12,    6,    3,     ,     ,     ,   91,     ,    6,     ,     ,     ,     ,     
  257,20200103,   16,     ,     ,     ,     ,   75,     ,   38,    0,    2,    0,    0,     ,     ,     ,   77,     ,    6,     ,     ,     ,     ,     
  257,20200103,   17,     ,     ,     ,     ,   71,     ,   28,    0,    0,    0,    0,     ,     ,     ,   73,     ,    6,     ,     ,     ,     ,     
  257,20200103,   18,     ,     ,     ,     ,   73,   60,   27,    0,    0,    0,    0,     ,     ,     ,   72,     ,    6,     ,     ,     ,     ,     
  257,20200103,   19,     ,     ,     ,     ,   71,     ,   29,    0,    0,    0,   -1,     ,     ,     ,   74,     ,    6,     ,     ,     ,     ,     
  257,20200103,   20,     ,     ,     ,     ,   71,     ,   39,    0,    0,    0,    0,     ,     ,     ,   80,     ,    6,     ,     ,     ,     ,     
  257,20200103,   21,     ,     ,     ,     ,   71,     ,   37,    0,    0,    0,    0,     ,     ,     ,   78,     ,    6,     ,     ,     ,     ,     
  257,20200103,   22,     ,     ,     ,     ,   71,     ,   35,    0,    0,    0,    0,     ,     ,     ,   77,     ,    6,     ,     ,     ,     ,     
  257,20200103,   23,     ,     ,     ,     ,   73,     ,   33,    0,    0,    0,    0,     ,     ,     ,   75,     ,    6,     ,     ,     ,     ,     
  257,20200103,   24,     ,     ,     ,     ,   72,   59,   40,    0,    0,    0,    0,     ,     ,     ,   80,     ,    6,     ,     ,     ,     ,     
  257,20200104,    1,     ,     ,     ,     ,   74,     ,   40,    0,    0,    0,    0,     ,     ,     ,   78,     ,    6,     ,     ,     ,     ,     
  257,20200104,    2,     ,     ,     ,     ,   72,     ,   40,    0,    0,    0,    0,     ,     ,     ,   80,     ,    6,     ,     ,     ,     ,     
  257,20200104,    3,     ,     ,     ,     ,   73,     ,   43,    0,    0,    0,    0,     ,     ,     ,   81,     ,    6,     ,     ,     ,     ,     
  257,20200104,    4,     ,     ,     ,     ,   74,     ,   42,    0,    0,    0,    0,     ,     ,     ,   80,     ,    6,     ,     ,     ,     ,     
  257,20200104,    5,     ,     ,     ,     ,   71,     ,   45,    0,    0,    0,    0,     ,     ,     ,   83,     ,    6,     ,     ,     ,     ,     
  257,20200104,    6,     ,     ,     ,     ,   73,   64,   47,    0,    0,    0,    0,     ,     ,     ,   83,     ,    6,     ,     ,     ,     ,     
  257,20200104,    7,     ,     ,     ,     ,   74,     ,   48,    0,    0,    0,    0,     ,     ,     ,   83,     ,    6,     ,     ,     ,     ,     
  257,20200104,    8,     ,     ,     ,     ,   76,     ,   49,    0,    0,    0,    0,     ,     ,     ,   83,     ,    6,     ,     ,     ,     ,     
  257,20200104,    9,     ,     ,     ,     ,   77,     ,   51,    0,    6,    0,    0,     ,     ,     ,   83,     ,    6,     ,     ,     ,     ,     
  257,20200104,   10,     ,     ,     ,     ,   81,     ,   53,    7,   34,    0,    0,     ,     ,     ,   82,     ,    6,     ,     ,     ,     ,     
  257,20200104,   11,     ,     ,     ,     ,   81,     ,   52,    0,   25,    0,    0,     ,     ,     ,   81,     ,    6,     ,     ,     ,     ,     
  257,20200104,   12,     ,     ,     ,     ,   83,   67,   53,    0,   23,    0,    0,     ,     ,     ,   81,     ,    6,     ,     ,     ,     ,     
  257,20200104,   13,     ,     ,     ,     ,   83,     ,   54,    0,   24,    0,    0,     ,     ,     ,   81,     ,    6,     ,     ,     ,     ,     
  257,20200104,   14,     ,     ,     ,     ,   82,     ,   57,    0,    7,    0,    0,     ,     ,     ,   84,     ,    6,     ,     ,     ,     ,     
  257,20200104,   15,     ,     ,     ,     ,   81,     ,   59,    0,    4,    0,    0,     ,     ,     ,   86,     ,    6,     ,     ,     ,     ,     
  257,20200104,   16,     ,     ,     ,     ,   79,     ,   61,    0,    1,    0,    0,     ,     ,     ,   88,     ,    6,     ,     ,     ,     ,     
  257,20200104,   17,     ,     ,     ,     ,   80,     ,   61,    0,    0,    0,    0,     ,     ,     ,   87,     ,    6,     ,     ,     ,     ,     
  257,20200104,   18,     ,     ,     ,     ,   79,   76,   61,    0,    0,    0,    0,     ,     ,     ,   88,     ,    6,     ,     ,     ,     ,     
  257,20200104,   19,     ,     ,     ,     ,   75,     ,   67,    0,    0,    5,    3,     ,     ,     ,   95,     ,    6,     ,     ,     ,     ,     
  257,20200104,   20,     ,     ,     ,     ,   71,     ,   65,    0,    0,    0,   -1,     ,     ,     ,   96,     ,    6,     ,     ,     ,     ,     
  257,20200104,   21,     ,     ,     ,     ,   71,     ,   67,    0,    0,    6,    2,     ,     ,     ,   97,     ,    6,     ,     ,     ,     ,     
  257,20200104,   22,     ,     ,     ,     ,   71,     ,   70,    0,    0,    5,    1,     ,     ,     ,   99,     ,    6,     ,     ,     ,     ,     
  257,20200104,   23,     ,     ,     ,     ,   75,     ,   67,    0,    0,    0,    0,     ,     ,     ,   94,     ,    6,     ,     ,     ,     ,     
  257,20200104,   24,     ,     ,     ,     ,   78,   69,   66,    0,    0,    0,    0,     ,     ,     ,   92,     ,    6,     ,     ,     ,     ,     
  257,20200105,    1,     ,     ,     ,     ,   77,     ,   65,    0,    0,    0,    0,     ,     ,     ,   92,     ,    6,     ,     ,     ,     ,     
  257,20200105,    2,     ,     ,     ,     ,   77,     ,   65,    0,    0,    0,    0,     ,     ,     ,   92,     ,    6,     ,     ,     ,     ,     
  257,20200105,    3,     ,     ,     ,     ,   75,     ,   65,    0,    0,    0,    0,     ,     ,     ,   93,     ,    6,     ,     ,     ,     ,     
  257,20200105,    4,     ,     ,     ,     ,   75,     ,   64,    0,    0,    0,    0,     ,     ,     ,   92,     ,    6,     ,     ,     ,     ,     
  257,20200105,    5,     ,     ,     ,     ,   75,     ,   66,    0,    0,    0,    0,     ,     ,     ,   93,     ,    6,     ,     ,     ,     ,     
  257,20200105,    6,     ,     ,     ,     ,   75,   71,   64,    0,    0,    0,    0,     ,     ,     ,   92,     ,    6,     ,     ,     ,     ,     
  257,20200105,    7,     ,     ,     ,     ,   75,     ,   64,    0,    0,    0,    0,     ,     ,     ,   92,     ,    6,     ,     ,     ,     ,     
  257,20200105,    8,     ,     ,     ,     ,   76,     ,   63,    0,    0,    0,    0,     ,     ,     ,   91,     ,    6,     ,     ,     ,     ,     
  257,20200105,    9,     ,     ,     ,     ,   75,     ,   61,    0,    2,    0,    0,     ,     ,     ,   90,     ,    6,     ,     ,     ,     ,     
